key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
HINT_EVIDENCE_CONTENT,"Untersuche gründlich alle Texte und Bilder an jedem Ort.
Gelegentlich übersehen oder vergessen die Detektive entscheidende Beweise, während sie sich auf weniger wichtige Hinweise konzentrieren. ","Carefully recheck all the text and visuals in every location.
Sometimes detectives overlook or forget crucial pieces of evidence while focusing on less important clues. ","Revisa minuciosamente todo el texto y los elementos gráficos de cada ubicación.
A veces los detectives pasan por alto u olvidan pruebas cruciales al centrarse en pistas menos importantes. ","Revisa dos veces todos los textos y gráficos de las ubicaciones.
A veces los detectives pasan por alto u olvidan pruebas cruciales al centrarse en las menos importantes. ","Revérifiez minutieusement tous les documents et indices visuels des différents lieux.
Parfois, les détectives ratent ou oublient des preuves importantes en se concentrant sur des détails. ","Ricontrolla tutti i testi e le immagini in ogni scenario.
A volte, i detective trascurano o dimenticano prove cruciali, concentrandosi sugli indizi meno importanti. ","ロケーションにあるテキストやアイテムをもう一度注意深く確認してみましょう。
探偵でも時には、重要性の低い手掛かりに集中してしまい、鍵となる証拠を見逃していたり、忘れてしまったりすることがあるのです。 ","각 장소의 문서와 물건을 전부 다시 확인해 보세요.
탐정은 때론 가장 중요한 증거를 간과하거나 잊어버리고, 덜 중요한 단서에 집중하기도 합니다. ","Uważnie sprawdź cały tekst i elementy wizualne w każdym z miejsc.
Czasami detektywi przeoczają kluczowe dowody lub o nich zapominają, skupiając się na mniej ważnych rzeczach. ","Verifique cuidadosamente todos os textos e visuais em todos os lugares.
Às vezes, os detetives deixam passar ou esquecem provas essenciais enquanto se concentram no que não importa tanto. ","Çevredeki tüm metinleri ve görselleri dikkatlice tekrar kontrol et.
Bazen dedektifler daha küçük ipuçlarına odaklanırken hayati önem taşıyan delil parçalarını gözden kaçırabilir veya unutabilir. ","再三檢查這個場景中的所有文件和物品。
偵探們有時會專注在較不重要的證據上，反而遺漏或忘記非常重要的證據。 "
HINTS_BACK,Zurück,Back,Atrás,Atrás,Retour,Indietro,戻る,뒤로,Wstecz,Voltar,Geri,返回
NEIGHBOURHOOD_HINT_PLAN_1,Was ist ein „Mondscheinbad“? ,What is a “moon-gazing bath”? ,¿Qué es un «bebedero de observación lunar»? ,¿Qué es una fuente para contemplar la luna? ,Qu'est-ce qu'un « bassin de contemplation lunaire » ? ,"Cosa è una ""vasca per fissare la luna""? ",「月見風呂」とは何か？ ,'달점 수반'이 무엇인가요? ,Co to jest „księżycowa wanienka”? ,O que é uma “bacia de observação da lua”? ,"""Ay izleme banyosu"" nedir? ",「老觀月盆」是什麼？ 
CHAPTER2_HINT_LABORATORY_1,Aus welchen Gründen war das Projekt von Tesa nicht erfolgreich?,For what reasons was Tesa’s project unsuccessful?,¿Por qué fracasó el proyecto de Tesa?,¿Por qué razones no tuvo éxito el proyecto de Tesa?,Pourquoi le projet de Tesa a-t-il échoué ?,Per quale motivo il progetto di Tesa non ha avuto successo?,テサのプロジェクトが成功しなかった理由は何だろうか？,테사의 프로젝트가 성공하지 못한 이유는 무엇인가요?,Dlaczego projekt Tesy zakończył się niepowodzeniem?,Por que motivos o projeto de Tesa fracassou?,Tesa'nın projesinin başarısız olmasının sebepleri neler?,泰莎的專案為什麼會失敗？
NEIGHBOURHOOD_HINT_PLAN_3,"Nachdem OPIG das Gebäude der Harmony Foundation übernahm, versuchte eine Demonstrantin, sich zu beweisen, indem sie etwas von außerhalb des neuen Labors mitnahm. ","After OPIG took over the Harmony Foundation building, one of the protestors tried to prove herself by taking something from outside the new laboratory. ","Después de que la GICO se hiciera con el edificio de la Fundación Armonía, una de las manifestantes quiso demostrar su valía llevándose algo que había fuera del nuevo laboratorio. ","Luego de que el GIPO se apoderara del edificio de la Fundación Armonía, una de las manifestantes intentó probarse a sí misma al robar algo que se encontraba afuera del nuevo laboratorio. ","Lorsqu'OPIG a pris le contrôle du bâtiment de la Fondation Harmonie, l'une des manifestantes a essayé de faire ses preuves en volant quelque chose à l'extérieur du nouveau laboratoire. ","Dopo che l'OPIG ha preso il controllo dell'edificio della Fondazione Armonia, una dei manifestanti ha provato a portare via una cosa dal laboratorio. ",OPIGがハーモニー財団の建物を譲り受けた時、抗議参加者の一人が研究所の外にある何かを掠め取ることで自らの存在意義をアピールしようとした。 ,"OPIG이 하모니 재단 건물을 인수한 후, 시위대 한 명이 자신의 충성도를 보여주려고 연구소 밖에서 무언가를 훔치려고 했습니다. ","Gdy MGSO przejęło budynek Fundacji Harmonii, jedna z osób protestujących próbowała się wykazać, zabierając coś, co znajdowało się pod stworzonym tam laboratorium. ","Após a OPIG tomar o prédio da Fundação Harmonia, uma das manifestantes tentou pegar algo do lado de fora do novo laboratório. ","ODUG, Ahenk Vakfı binasına el koyduktan sonra göstericilerden biri, yeni laboratuvarın dışındaki bir şeyi almaya çalışarak kendisini göstermek istemiş. ",OPIG 佔領荷蒙妮基金會大樓後，一名抗議者試著進入新的實驗室拿走一些東西來證明自己。 
CHAPTER2_HINT_LABORATORY_3,Maries konservativer Ansatz führte zu Konsequenzen für Eugene. ,Marie’s conservative approach led to consequences for Eugene. ,El enfoque conservador de María tuvo consecuencias para Eugene. ,El enfoque conservador de Marie le trajo consecuencias a Eugene. ,L'approche conservatrice de Marie a eu des conséquences pour Eugene. ,L'approccio conservativo di Marie ha portato a numerose conseguenze per Eugene. ,マリーの保守的なアプローチがユージーンに悲劇を招いた。 ,마리의 보수적인 접근 방식이 유진에게 영향을 미쳤습니다. ,Konserwatywne podejście Marie doprowadziło do pewnych konsekwencji dla Eugene’a. ,A abordagem conservadora da Marie resultou em consequências para o Eugene. ,"Marie'nin çekimser tutumu, Eugene'in karşılaştığı sonuçlara sebep olmuş. ",瑪莉較為保守的行事風格對尤金帶來了後果。 
NEIGHBOURHOOD_HINT_PLAN_2,"Das Hauptziel der Demonstranten ist, sich das zurückzuholen, was ihnen ihrer Meinung nach gestohlen wurde. Aber sie werden klein anfangen müssen.",The protestors’ main goal is to take back what they believe has been stolen from them. But they will need to start small.,El objetivo principal de los manifestantes es recuperar lo que creen que les han robado. Pero tendrán que empezar por algo pequeño.,El objetivo principal de los manifestantes es recuperar lo que creen que les robaron. Pero deben empezar de a poco.,L'objectif principal des manifestants est de récupérer ce qu'ils estiment leur avoir été volé. Mais ils doivent commencer petit.,L'obiettivo principale dei manifestanti è riprendersi quello che credono sia stato loro rubato. Ma dovranno andarci piano.,抗議参加者の主たる目的は、彼らが盗まれたと信じているものを取り返すことだが、最初は小規模なものからスタートする必要がある。,시위대의 주요 목표는 본인들이 생각하기에 빼앗겼다고 생각하는 것을 되찾는 것입니다. 하지만 작은 것부터 시작해야 할 테죠.,"Głównym celem protestujących jest odzyskanie tego, co ich zdaniem zostało im skradzione. Może zaczęli od niewielkich rzeczy.",O principal objetivo dos manifestantes é retomar o que eles acreditam ter sido roubado deles.,"Göstericilerin asıl amacı, kendilerinden çalındığına inandıkları bir şeyi geri almak. Bunu başarmak için küçük adımlarla başlamalılar.",抗議人士們的主要目標是奪回他們認為被偷走的東西。但他們需要從小做起。
CHAPTER2_HINT_LABORATORY_2,"Für das Projekt von Marie wurde dieselbe Einrichtung wie für das Projekt von Tesa verwendet, und sie untersuchte auch einige der gleichen Dinge.","Marie’s project used the same facility as Tesa’s project, as well as studying some of the same things.","El proyecto de Marie estaba en el mismo edificio que el de Tesa, y también coincidían en el estudio de algunas cosas.","El proyecto de Marie usaba las mismas instalaciones que el proyecto de Tesa, así como también estudiaban algunas cosas en común.",Le projet de Marie utilisait les mêmes locaux que celui de Tesa et étudiait des choses similaires.,Il progetto di Marie utilizzava la stessa struttura del progetto di Tesa e studiava anche argomenti simili ai suoi.,マリーのプロジェクトはテサのプロジェクトと同じ施設で行われていた。同じ研究対象もいくつか存在していた。,"마리의 프로젝트는 테사의 프로젝트와 같은 시설을 사용했으며, 일부 같은 걸 연구하기도 했습니다.","Projekt Marie wykorzystuje te same pomieszczenia, co projekt Tesy. Badane są również po części te same rzeczy.","O projeto da Marie usava a mesma unidade que o projeto da Tesa, além de estudar, às vezes, os mesmos assuntos.","Marie'nin projesi, Tesa'nın projesiyle aynı araçları kullanıyormuş hatta ikisi de aynı birkaç şey üzerinde araştırma yapıyormuş.",瑪莉的專案和泰莎的專案用了同一個設施，她們也研究了相同的東西。
RETREAT_HINT_DATE_2,"Der Radiomoderator sagt, welcher Tag es ist, und der Kalender zeigt die Mondphasen an. ","The radio presenter says what day it is, and the calendar shows the phases of the moon. ",El presentador de radio dice qué día es hoy y en el calendario se pueden ver las fases de la luna. ,En la radio dicen qué día es y el calendario muestra las fases de la luna. ,"Le présentateur radio mentionne le jour de la semaine, et le calendrier indique les phases de la lune. ","Il presentatore radiofonico dice che giorno è, mentre il calendario mostra le fasi lunari. ",ラジオの司会者が今日が何日であるかを述べ、カレンダーには月の満ち欠けが記載されている。 ,"라디오 진행자가 오늘이 무슨 요일인지 말하고, 달력으로 달의 주기를 확인할 수 있습니다. ","Program radiowy zdradza nam, który mamy dzień tygodnia, a kalendarz pokazuje fazy księżyca. ",O apresentador da rádio fala o dia e o calendário mostra as fases da lua. ,Radyo sunucusu bugünün günlerden ne olduğunu söylüyor ve takvim de ayın evrelerini gösteriyor. ,收音機播報員說了今天是星期幾，而日曆顯示了月相。 
RETREAT_HINT_DATE_3,Aufgrund der aktuellen Form des Mondes muss das Datum zwischen dem 13. und 20. liegen.,The current shape of the moon indicates that the date must lie after the 13th and before the 20th.,La fase actual de la luna indica que la fecha debe estar comprendida entre el día 13 y el 20.,La forma actual de la luna indica que la fecha debe ser después del día 13 y antes del 20.,La forme actuelle de la lune permet de déduire que la date doit se situer entre le 13 et le 20.,L'attuale forma della luna indica che la data deve essere compresa tra il 13 e il 20.,現在の月の状態から、日付が13日より後、20日より前であることがわかる。,현재 달의 모양을 보면 오늘은 13일 이후에서 20일 전이라는 걸 알 수 있습니다.,"Obecny kształt księżyca oznacza, że obecna data musi przypadać na przedział między 13 a 20 dniem miesiąca.",O estado da lua no momento indica que a data deve ser após o dia 13 e antes do dia 20.,"Ayın şu anki şekli, bugünün tarihinin ayın 13'ünden sonra ve 20'sinden önce bir tarih olması gerektiğini gösteriyor.",目前的月相顯示該日期必定在 13 日之後 20 日之前。
RETREAT_HINT_DATE_1,"Wie kann der Kalender dabei helfen, herauszufinden, welche Woche es ist?",How can the calendar help determine what week it is?,¿Cómo puede el calendario ayudar a determinar qué semana es?,¿Cómo puede ayudar el calendario a determinar qué semana es?,Comment le calendrier peut-il aider à déterminer la semaine ?,Come può il calendario aiutare a determinare in che settimana ci troviamo?,今日が何週目であるかを判断するために暦がどう役立つのだろうか？,어떻게 달력으로 오늘이 무슨 주인지 확인할 수 있나요?,Czy ten kalendarz może pomóc ustalić obecny tydzień?,Como o calendário ajuda a determinar a semana?,"Takvim, hangi haftada olduğumuzu nasıl gösterir?",日曆如何幫助確定現在是星期幾？
AVIARY_HINT_EMPLOYEES_TITLE,Die Angestellten ,The employees ,Los empleados ,Los empleados ,Les employés ,I dipendenti ,従業員 ,직원 ,Pracownicy ,Os funcionários ,Çalışanlar ,員工 
HINT_VIEW_EXPLICIT_HINT,Direkter Hinweis,Direct hint,Pista directa,Pista directa,Indice,Indizio completo,ダイレクトヒント,직접적인 힌트,Wyraźna podpowiedź,Dica direta,Doğrudan İpucu,直接提示
ACCESS_HINTS_BUTTON,Hinweise zeigen ,Access hints ,Acceder a las pistas ,Consultar pistas ,Consulter des indices ,Consulta gli indizi ,"ヒントを入手
する ",힌트 쓰기 ,Podpowiedzi ,Acessar dicas ,İpuçlarına eriş! ,獲得提示 
YARD_HINT_CAUSE_1,Weshalb sieht das Abwasserrohr so seltsam verformt aus?,Why does the sewage pipe look strangely misshapen?,¿Por qué la tubería de alcantarillado está deformada de forma extraña?,¿Por qué la tubería de alcantarillado se ve deformada?,Pourquoi le conduit de vidange semble-t-il déformé ?,Perché i tubi di scarico sono così stranamente deformati?,下水パイプが奇妙な形状に変形しているのはなぜだろうか？,하수관은 왜 이상하게 변형되어 보일까요?,Dlaczego rura kanalizacyjna wygląda na zniekształconą?,Por que o cano do esgoto está num formato estranho?,Kanalizasyon borusu neden tuhaf bir şekil almış?,為什麼汙水管看起來形狀詭異？
